FullDate,Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Unleaded 91,Price_Class
2018/04/11,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/11,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/11,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/11,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/11,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/11,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/11,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/11,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/11,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/11,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/11,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/11,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/11,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/11,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/11,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/11,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/11,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/11,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/11,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/11,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/11,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/11,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/11,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/11,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/11,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/11,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/11,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/11,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/11,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/11,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/11,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/11,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/11,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/12,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/12,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/12,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/12,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/12,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/12,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/12,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/12,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/12,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/12,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/12,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/12,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/12,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/12,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/12,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/12,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/12,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/12,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/12,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/12,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/12,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/12,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/12,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/12,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/12,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/12,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/12,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/12,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/12,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/12,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/12,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/12,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/12,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/12,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/12,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/12,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/12,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/12,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/12,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/12,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/12,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/13,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/13,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/13,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/13,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/13,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/13,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/13,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/13,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/13,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/13,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/13,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/13,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/13,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/13,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/13,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/13,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/13,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/13,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/13,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/13,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/13,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/13,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/13,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/13,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/13,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/13,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/13,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/13,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/13,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/13,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/13,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/13,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/13,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/13,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/13,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/13,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/13,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/13,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/13,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/13,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/13,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/14,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/14,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/14,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/14,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/14,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/14,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/14,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/14,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/14,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/14,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/14,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/14,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/14,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/14,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/14,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/14,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/14,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/14,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/14,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/14,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/14,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/14,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/14,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/14,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/14,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/14,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/14,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/14,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/14,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/14,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/14,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/14,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/14,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/14,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/14,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/14,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/14,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/14,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/14,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/14,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/14,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/15,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/15,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/15,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/15,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/15,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/15,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/15,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/15,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/15,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/15,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/15,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/15,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/15,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/15,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/15,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/15,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/15,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/15,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/15,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/15,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/15,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/15,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/15,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/15,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/15,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/15,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/15,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/15,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/15,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/15,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/15,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/15,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/15,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/15,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/15,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/15,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/15,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/15,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/15,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/15,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/15,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/16,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/16,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/16,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/16,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/16,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/16,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/16,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/16,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/16,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/16,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/16,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/16,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/16,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/16,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/16,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/16,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/16,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/16,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/16,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/16,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/16,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/16,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/16,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/16,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/16,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/16,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/16,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/16,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/16,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/16,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/16,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/16,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/16,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/16,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/16,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/16,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/16,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/16,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/16,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/16,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/16,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/17,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/17,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/17,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/17,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/17,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/17,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/17,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/17,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/17,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/17,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/17,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/17,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/17,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/17,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/17,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/17,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/17,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/17,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/17,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/17,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/17,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/17,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/17,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/17,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/17,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/17,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/17,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/17,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/17,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/17,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/17,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/17,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/17,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/17,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/17,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/17,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/17,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/17,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/17,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/17,-12.508645,130.990031,1,19,2,146.7,DECREASE
2018/04/17,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/18,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/18,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/18,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/18,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/18,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/18,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/18,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/18,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/18,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/18,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/18,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/18,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/18,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/18,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/18,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/18,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/18,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/18,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/18,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/18,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/18,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/18,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/18,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/18,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/18,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/18,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/18,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/18,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/18,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/18,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/18,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/18,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/18,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/18,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/18,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/18,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/18,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/18,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/18,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/18,-12.508645,130.990031,1,19,2,148.3,DECREASE
2018/04/18,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/19,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/19,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/19,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/19,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/19,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/19,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/19,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/19,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/19,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/19,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/19,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/19,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/19,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/19,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/19,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/19,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/19,-12.43158,130.874918,0,8,6,138.3,DECREASE
2018/04/19,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/19,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/19,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/19,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/19,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/19,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/19,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/19,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/19,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/19,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/19,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/19,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/19,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/19,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/19,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/19,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/19,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/19,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/19,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/19,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/19,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/19,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/19,-12.508645,130.990031,1,19,2,149.9,STABLE
2018/04/19,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/20,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/20,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/20,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/20,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/20,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/20,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/20,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/20,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/20,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/20,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/20,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/20,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/20,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/20,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/20,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/20,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/20,-12.43158,130.874918,0,8,6,138.55,DECREASE
2018/04/20,-12.397213,130.859903,0,9,7,149.9,HIKE
2018/04/20,-12.40943,130.855712,0,10,2,146.5,DECREASE
2018/04/20,-12.426162,130.893602,0,8,2,146.7,HIKE
2018/04/20,-12.4329,130.848332,0,11,2,146.7,STABLE
2018/04/20,-12.424795,130.839007,0,12,3,146.9,HIKE
2018/04/20,-12.426896,130.855965,0,10,3,146.9,STABLE
2018/04/20,-12.430993,130.891404,0,8,0,0.0,DECREASE
2018/04/20,-12.425722,130.869226,0,8,1,149.9,ZERO
2018/04/20,-12.461616,130.929661,0,13,7,0.0,DECREASE
2018/04/20,-12.457972,130.941972,0,13,5,0.0,ZERO
2018/04/20,-12.427976,130.9131,0,14,7,149.9,ZERO
2018/04/20,-12.433454,130.924834,0,14,3,146.9,DECREASE
2018/04/20,-12.456695,130.966706,1,15,3,146.9,STABLE
2018/04/20,-12.434533,130.923847,0,14,3,146.9,STABLE
2018/04/20,-12.460552,130.926545,0,13,3,149.9,HIKE
2018/04/20,-12.447604,130.94755,0,14,5,0.0,DECREASE
2018/04/20,-12.473721,130.9841,1,16,1,149.9,ZERO
2018/04/20,-12.480144,130.970135,1,16,1,149.9,STABLE
2018/04/20,-12.469825,130.987781,1,17,7,149.9,STABLE
2018/04/20,-12.482142,130.985802,1,16,3,149.9,STABLE
2018/04/20,-12.499875,130.986152,1,18,4,149.9,STABLE
2018/04/20,-12.470486,130.984279,1,16,4,149.9,STABLE
2018/04/20,-12.508645,130.990031,1,19,2,149.9,STABLE
2018/04/20,-12.45187,130.96321,1,20,5,0.0,DECREASE
2018/04/21,-12.453169,130.838155,0,0,0,125.9,ZERO
2018/04/21,-12.454479,130.838773,0,0,1,149.9,HIKE
2018/04/21,-12.458111,130.836149,0,0,2,146.7,DECREASE
2018/04/21,-12.459371,130.837418,0,0,3,149.9,HIKE
2018/04/21,-12.376822,130.882005,0,1,1,149.9,STABLE
2018/04/21,-12.388251,130.851979,0,2,1,149.9,STABLE
2018/04/21,-12.372055,130.883614,0,1,4,149.9,STABLE
2018/04/21,-12.402207,130.855703,0,3,2,146.5,DECREASE
2018/04/21,-12.376162,130.88528,0,4,2,147.9,HIKE
2018/04/21,-12.3877,130.85206,0,2,3,149.9,HIKE
2018/04/21,-12.373514,130.883836,0,1,3,149.9,STABLE
2018/04/21,-12.394744,130.87797,0,5,3,149.9,STABLE
2018/04/21,-12.394908,130.85574,0,3,5,147.9,DECREASE
2018/04/21,-12.401029,130.916358,0,6,4,149.9,HIKE
2018/04/21,-12.396662,130.90436,0,7,3,149.9,STABLE
2018/04/21,-12.389526,130.851965,0,2,4,149.9,STABLE
2018/04/21,-12.43158,130.874918,0,8,6,139.3,DECREASE
