Count_Date,Leg1-2,Leg1-3,Leg1-4,Leg1-5,Leg1-6,Leg2-1,Leg2-3,Leg2-4,Leg2-5,Leg2-6,Leg3-1,Leg3-2,Leg3-4,Leg3-5,Leg3-6,Leg4-1,Leg4-2,Leg4-3,Leg4-5,Leg4-6,Leg5-1,Leg5-2,Leg5-3,Leg5-4,Leg5-6,Leg6-1,Leg6-2,Leg6-3,Leg6-4,Leg6-5,Legs,State,Trips/hour,comparison,description,electorate,latitude,leg1_enter,leg1_exit,leg1_total,leg2_enter,leg2_exit,leg2_total,leg3_enter,leg3_exit,leg3_total,leg4_enter,leg4_exit,leg4_total,leg5_enter,leg5_exit,leg5_total,leg6_enter,leg6_exit,leg6_total,longitude,not known,site_id,year
2023-07-25,2.0,0.0,0.0,,,6.0,5.0,10.0,,,0.0,3.0,5.0,,,0.0,12.0,0.0,,,,,,,,,,,,,4.0,NT,16.8,0.0,"Vanderlin Dr [N], McMillans Rd [SE], Vanderlin Dr [S], McMillans Rd [NW]",Darwin,-12.410151,2.0,6.0,8.0,21.0,17.0,38.0,8.0,5.0,13.0,12.0,15.0,27.0,,,,,,,130.922994,0,5523.0,2023
2023-07-25,1.0,20.0,3.0,,,1.0,0.0,0.0,,,11.0,2.0,1.0,,,4.0,4.0,0.0,,,,,,,,,,,,,4.0,NT,21.0,-0.285714286,"McMillans Rd [E], Charles Eaton Dr [SE], McMillans Rd [W], Rapid Crk Cyclepath [NW]",Darwin,-12.395447,24.0,16.0,40.0,1.0,7.0,8.0,14.0,20.0,34.0,8.0,4.0,12.0,,,,,,,130.871723,0,5524.0,2023
2023-07-25,2.0,5.0,2.0,,,0.0,2.0,19.0,,,0.0,0.0,0.0,,,1.0,13.0,0.0,,,,,,,,,,,,,4.0,NT,19.2,-0.367647059,"Rothdale Rd [N], McMillans Rd [E], Henry Wrigley Dr [S], McMillans Rd [W]",Darwin,-12.395413,9.0,1.0,10.0,21.0,15.0,36.0,0.0,7.0,7.0,14.0,21.0,35.0,,,,,,,130.878263,9,5525.0,2023
2023-07-25,1.0,3.0,4.0,,,1.0,1.0,18.0,,,2.0,1.0,0.0,,,1.0,15.0,1.0,,,,,,,,,,,,,4.0,NT,21.4,-0.041666667,"Lee Point Rd [N], McMillans Rd [E], Marrara Dr [S], McMillans Rd [W]",Darwin,-12.39541,8.0,4.0,12.0,20.0,17.0,37.0,3.0,5.0,8.0,17.0,22.0,39.0,,,,,,,130.882965,0,5526.0,2023
2023-08-15,1.0,0.0,8.0,,,1.0,1.0,8.0,,,0.0,0.0,2.0,,,1.0,8.0,0.0,,,,,,,,,,,,,4.0,NT,17.2,-0.347826087,"Amy Johnson Ave [N], Stuart Hwy [E], Amy Johnson Ave [SW], Stuart Hwy [W]",Darwin,-12.427641,9.0,2.0,11.0,10.0,9.0,19.0,2.0,1.0,3.0,9.0,18.0,27.0,,,,,,,130.907681,2,5527.0,2023
2023-08-08,1.0,5.0,1.0,,,2.0,3.0,14.0,,,0.0,0.0,1.0,,,1.0,5.0,2.0,,,,,,,,,,,,,4.0,NT,19.6,-0.42,"Vanderlin Dr [N], Stuart Hwy [E], Berrimah Rd [S], Stuart Hwy [W]",Darwin,-12.433465,7.0,3.0,10.0,19.0,6.0,25.0,1.0,10.0,11.0,8.0,16.0,24.0,,,,,,,130.923379,7,5528.0,2023
2023-07-25,46.0,15.0,,,,5.0,13.0,,,,10.0,15.0,,,,,,,,,,,,,,,,,,,3.0,NT,54.0,-0.315068493,"Dick Ward Dr [E], East point Rd/Bike Path [S], East Point Rd/Bike Path [NW]",Darwin,-12.424536,61.0,15.0,76.0,18.0,61.0,79.0,25.0,28.0,53.0,,,,,,,,,,130.835473,0,5585.0,2023
2023-07-25,4.0,11.0,,,,3.0,1.0,,,,49.0,27.0,,,,,,,,,,,,,,,,,,,3.0,NT,54.2,-0.360544218,"Casuarina Foreshore Path [N], Casuarina Foreshore Path [E], Casuarina Foreshore Path [S]",Darwin,-12.371739,15.0,52.0,67.0,4.0,31.0,35.0,76.0,12.0,88.0,,,,,,,,,,130.863139,3,5981.0,2023
2023-08-08,2.0,2.0,,,,0.0,0.0,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,6.4,0.125,"Rothdale Rd [S], Freshwater Rd [W], Rothdale Rd [N]",Darwin,-12.391632,4.0,6.0,10.0,0.0,2.0,2.0,6.0,2.0,8.0,,,,,,,,,,130.877968,0,6188.0,2023
2023-08-01,13.0,12.0,,,,1.0,10.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,17.4,-0.326923077,"Lee Point Rd [N], Lee Point Rd [S], Tambling Tce [W]",Darwin,-12.366516,25.0,1.0,26.0,11.0,13.0,24.0,0.0,22.0,22.0,,,,,,,,,,130.892152,0,6808.0,2023
2023-08-01,15.0,7.0,,,,11.0,4.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,3.0,NT,19.4,0.379310345,"Trower Rd [N], Trower Rd [S], Dripstone Rd [W]",Darwin,-12.377574,22.0,14.0,36.0,15.0,18.0,33.0,6.0,11.0,17.0,,,,,,,,,,130.88217,0,6830.0,2023
2023-07-25,0.0,10.0,31.0,0.0,,0.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,,,,,,,5.0,NT,26.0,-0.093023256,"Tiger Brennan Drive north bound [N], Frances Bay Drive north bound [NE], Frances Bay Drive south bound [S], Tiger Brennan Drive south bound [SW], Dinah Beach Rd [W]",Darwin,-12.45294,41.0,1.0,42.0,4.0,0.0,4.0,0.0,10.0,10.0,0.0,37.0,37.0,4.0,1.0,5.0,,,,130.847549,0,6949.0,2023
2023-07-25,2.0,15.0,,,,6.0,8.0,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,3.0,NT,17.8,0.0,"Dripstone Rd [SE], Lakeside Dr [SW], Dripstone Rd [NW]",Darwin,-12.374524,17.0,14.0,31.0,14.0,3.0,17.0,9.0,23.0,32.0,,,,,,,,,,130.87454,2,7123.0,2023
2023-08-01,3.0,0.0,0.0,,,3.0,0.0,2.0,,,0.0,0.0,0.0,,,1.0,4.0,0.0,,,,,,,,,,,,,4.0,NT,6.6,0.083333333,"Berrimah Rd [N], Tiger Brennan Dr [E], Berrimah Rd [S], Tiger Brennan Dr [W]",Darwin,-12.45,3.0,4.0,7.0,5.0,7.0,12.0,0.0,0.0,0.0,5.0,2.0,7.0,,,,,,,130.9235,0,7130.0,2023
2023-07-25,0.0,4.0,13.0,,,4.0,0.0,10.0,,,4.0,1.0,1.0,,,14.0,4.0,0.0,,,,,,,,,,,,,4.0,NT,26.4,-0.428571429,"Fox Cr [NE], Nightcliff Rd [SE], Camphor St [SW], Nightcliff Rd [NW]",Darwin,-12.382654,17.0,22.0,39.0,14.0,5.0,19.0,6.0,4.0,10.0,18.0,24.0,42.0,,,,,,,130.853932,1,7249.0,2023
2023-07-25,7.0,27.0,2.0,,,2.0,0.0,6.0,,,4.0,1.0,0.0,,,2.0,10.0,3.0,,,,,,,,,,,,,4.0,NT,36.2,0.0,"Garramilla Blvd [NE], McMinn St [SE], Garramilla Blvd [SW], McMinn St [NW]",Darwin,-12.458133,36.0,8.0,44.0,8.0,18.0,26.0,5.0,30.0,35.0,15.0,8.0,23.0,,,,,,,130.8427,0,7351.0,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-08-08,4.0,0.0,,,,4.0,7.0,,,,6.0,4.0,,,,,,,,,,,,,,,,,,,3.0,NT,12.6,-0.571428571,"McMillans Rd [NE], Stuart Hwy [SE], Stuart Hwy [NW]",Palmerston,-12.444442,4.0,10.0,14.0,11.0,8.0,19.0,10.0,7.0,17.0,,,,,,,,,,130.952575,0,5500.0,2023
2023-08-08,0.0,2.0,0.0,,,5.0,4.0,7.0,,,3.0,6.0,1.0,,,1.0,11.0,0.0,,,,,,,,,,,,,4.0,NT,23.4,0.125,"Roystonea Ave [N], Lambrick Ave [E], Roystonea Ave [S], Lambrick Ave [W]",Palmerston,-12.502173,2.0,9.0,11.0,16.0,17.0,33.0,10.0,6.0,16.0,12.0,8.0,20.0,,,,,,,130.998955,0,5982.0,2023
2023-08-08,8.0,6.0,5.0,,,5.0,4.0,9.0,,,1.0,2.0,12.0,,,1.0,1.0,2.0,,,,,,,,,,,,,4.0,NT,33.6,0.068181818,"Lambrick Ave [E], Zuccoli Pde [S], Lambrick Ave [W], Farrar Blvd [N]",Palmerston,-12.501095,19.0,7.0,26.0,18.0,11.0,29.0,15.0,12.0,27.0,4.0,26.0,30.0,,,,,,,131.006133,0,6566.0,2023
2023-08-08,4.0,0.0,,,,4.0,4.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,NT,10.8,0.416666667,"University Ave [E], Elrundie Ave [S], Kirkland Rd [W]",Palmerston,-12.481,4.0,6.0,10.0,8.0,10.0,18.0,8.0,4.0,12.0,,,,,,,,,,130.97,0,7128.0,2023
2023-08-09,0.0,1.0,0.0,,,7.0,4.0,2.0,,,1.0,2.0,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,4.0,NT,9.8,0.2,"Temple Terrace [NE], Farrar Boulevard [SE], Temple Terrace [SW], Toupein Road [NW]",Palmerston,-12.476771,1.0,8.0,9.0,13.0,3.0,16.0,5.0,5.0,10.0,1.0,4.0,5.0,,,,,,,130.99263,2,6951.0,2023
2023-08-15,1.0,3.0,,,,0.0,3.0,,,,2.0,7.0,,,,,,,,,,,,,,,,,,,3.0,NT,6.2,0.142857143,"Roystonea Ave [SE], University Ave [SW], Roystonea Ave [NW]",Palmerston,-12.475906,4.0,2.0,6.0,3.0,8.0,11.0,9.0,6.0,15.0,,,,,,,,,,130.985374,0,5501.0,2023
2023-08-15,5.0,1.0,0.0,,,3.0,2.0,1.0,,,6.0,0.0,0.0,,,2.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,8.6,0.0,"Yarrawonga Rd [NE], Roystonea Ave [SE], Packard Ave [W], Roystonea Ave [NW]",Palmerston,-12.473,6.0,11.0,17.0,6.0,5.0,11.0,6.0,3.0,9.0,2.0,1.0,3.0,,,,,,,130.983,0,7127.0,2023
2023-08-15,2.0,1.0,1.0,,,4.0,1.0,0.0,,,5.0,2.0,4.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,10.6,,"Temple Terrace [NE], Chung Wah Terrace [SE], Temple Terrace [SW], Chung Wah Terrace [NW]",Palmerston,-12.482352,4.0,9.0,13.0,5.0,4.0,9.0,11.0,2.0,13.0,0.0,5.0,5.0,,,,,,,130.985197,0,7851.0,2023
2023-08-22,5.0,4.0,2.0,,,0.0,0.0,1.0,,,1.0,1.0,0.0,,,5.0,4.0,1.0,,,,,,,,,,,,,4.0,NT,14.2,,"Lakeview Boulevard [N], Buscall Avenue [E], Maurice Terrace [S], Buscall Avenue [W]",Palmerston,-12.491071,11.0,6.0,17.0,1.0,10.0,11.0,2.0,5.0,7.0,10.0,3.0,13.0,,,,,,,130.997802,0,7852.0,2023
2023-07-25,0.0,0.0,2.0,,,1.0,0.0,4.0,,,2.0,0.0,2.0,,,0.0,2.0,0.0,,,,,,,,,,,,,4.0,NT,6.8,-0.409090909,"Temple Tce [NE], Roystonea Ave/Footpath [SE], Temple Tce/Footpath [SW], Roystonea Ave/Footpath [NW]",Palmerston,-12.479334,2.0,3.0,5.0,5.0,2.0,7.0,4.0,0.0,4.0,2.0,8.0,10.0,,,,,,,130.988479,0,6807.0,2023
2023-07-25,0.0,0.0,1.0,,,0.0,2.0,7.0,,,0.0,8.0,2.0,,,0.0,3.0,0.0,,,,,,,,,,,,,4.0,NT,12.4,-0.35483871,"Howard Springs Rd [NE], Howard Springs shared path [SE], Howard Springs Rd [SW], Howard Springs shared path [NW]",Palmerston,-12.493,1.0,0.0,1.0,9.0,11.0,20.0,10.0,2.0,12.0,3.0,10.0,13.0,,,,,,,131.019,5,7129.0,2023
2023-07-25,2.0,3.0,,,,2.0,0.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,3.0,NT,4.8,,"The Boulevard [NE], The Boulevard [SW], Frances Drive [NW]",Palmerston,-12.479452,5.0,2.0,7.0,2.0,3.0,5.0,1.0,3.0,4.0,,,,,,,,,,130.984531,0,7850.0,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2023
